Quantaray NF AF 35-80 mm f/ 4-5.6 ,35, 80,4.0, 5.6,22,22,
Walimex 500 mm f/ 6.3 ,500,500,6.3,6.3,6.3,6.3,2
Miranda Auto 50 mm f/ 1.4 ,50,50,1.4,1.4,16,16,0.43
Soligor Telephoto 350 mm f/ 5.6 ,350,350,5.6,5.6,32,32,5
Mamiya-Sekor Fish-Eye SX 14 mm f/ 3.5 Auto ,14,14,3.5,3.5,16,16,0.3
Tokina 75-260 mm f/ 4.5 Close Focus RMC ,75, 260,4.5,4.5,22,22,2
CPC Auto Zoom 80-200 mm f/ 3.9 MC ,80, 200,3.9,3.9,22,22,1.5
Canon FD 24 mm f/ 1.4 L ,24,24,1.4,1.4,16,16,0.3
Sakar AF 28-80 mm f/ 3.5-4.5 Macro ,28, 80,3.5, 4.5,22,22,0.8
Takumar 135 mm f/ 2.8 (bayonet) ,135,135,2.8,2.8,32,32,1.2
Auto Travenar 28 mm f/ 2.8 ,28,28,2.8,2.8,16,16,0.3
Sakar AF 70-210 mm f/ 4-5.6 Macro ,70, 210,4.0, 5.6,22,22,
Rexagon 28 mm f/ 2.8 Automatic ,28,28,2.8,2.8,22,22,0.3
Nikon Nikkor 28 mm f/ 2 Ai-S ,28,28,2.0,2.0,22,22,0.25
SMC Pentax-A 135 mm f/ 2.8 ,135,135,2.8,2.8,32,32,1.2
Minolta MC Tele Rokkor-PF 100 mm f/ 2.5 ,100,100,2.5,2.5,22,22,1.2
Tokina 35-135 mm f/ 3.5-4.5 RMC ,35, 135,3.5, 4.5,22,22,1.5
Panagor PMC 24 mm f/ 2.5 ,24,24,2.5,2.5,22,22,0.3
Quantaray 85-210 mm f/ 3.8 Macro Auto ,85, 210,3.8,3.8,22,22,2.5
Voigtländer Nokton Classic 40 mm f/ 1.4 ,40,40,1.4,1.4,16,16,0.7
Minolta MC W.Rokkor 28 mm f/ 2.0 ,28,28,2.0,2.0,16,16,0.3
Carl Zeiss Jena Tevidon 25 mm f/ 1.4 ,25,25,1.4,1.4,11,11,0.30
Prospec AF 28-200 mm f/ 3.5-5.6 ,28, 200,3.5, 5.6,3.5, 5.6,2.2
Schneider-Kreuznach Xenar 75 mm f/ 2.8 ,75,75,2.8,2.8,16,16,1
Nikon Nikkor 135 mm f/ 2 ,135,135,2.0,2.0,22,22,1.3
Marexar 50 mm f/ 1.7 C.C Auto ,50,50,1.7,1.7,16,16,0.6
Isco-Gottingen Westanar 50 mm f/ 2.8 ,50,50,2.8,2.8,16,16,0.75
Spiratone YS 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.35
Vivitar 135 mm f/ 3.5 Auto ,135,135,3.5,3.5,32,32,1.8
Mamiya Sekor 60 mm f/ 2.8 Macro ,60,60,2.8,2.8,22,22,0.235
Mamiya Sekor SX 100 mm f/ 2.8 Auto ,100,100,2.8,2.8,22,22,1.2
Nikkor 500 mm f/ 4 Р IF ED ,500,500,4.0,4.0,22,22,5
Minolta MD 28 mm f/ 2.0 ,28,28,2.0,2.0,22,22,0.3
Olympus Zuiko Digital ED 18-180 mm f/ 3.5-6.3 ,18, 180,3.5, 6.3,22,22,0.45
Mamiya-Sekor 50 mm f/ 1.4 Auto ,50,50,1.4,1.4,16,16,0.5
Mamiya / Sekor E 135 mm f/ 3.5 ,135,135,3.5,3.5,22,22,1.5
Mamiya / Sekor SX 135 mm f/ 2.8 ,135,135,2.8,2.8,22,22,1.5
Mamiya / Sekor SX 200 mm f/ 3.5 ,200,200,3.5,3.5,22,22,2.3
Mamiya Sekor SX 55 mm f/ 1.8 Auto ,55,55,1.8,1.8,16,16,0.45
Mamiya Sekor SX 55 mm f/ 1.4 Auto ,55,55,1.4,1.4,16,16,0.45
Mamiya Sekor SX 28 mm f/ 2.8 Auto ,28,28,2.8,2.8,16,16,0.3
Mamiya-Sekor E 50 mm f/ 2.0 ,50,50,2.0,2.0,16,16,0.45
Mamiya-Sekor E 28 mm f/ 3.5 ,28,28,3.5,3.5,22,22,0.3
Mamiya-Sekor CS 50 mm f/ 3.5 Auto Macro ,50,50,3.5,3.5,16,16,0.22
Vivitar 135 mm f/ 3.5 Auto Telephoto ,135,135,3.5,3.5,22,22,1.8
Tokina AF 75-300 mm f/ 4.5-5.6 Macro ,75, 300,4.5, 5.6,32,32,2
Cosina AF 28-300 mm f/ 4.0-6.3 MC ,28, 300,4.0, 6.3,16,16,1.9
I-11M 300 mm f/ 9 ,300,300,9.0,9.0,90,90,
Sigma AF 28-105 mm f/ 3.8-5.6 UC-III Aspherical IF ,28, 105,3.8, 5.6,22,22,0.5
Sigma MF 200 mm f/ 4 YS Minitel ,200,200,4.0,4.0,22,22,3
Weltblick Super Weitwinkel 23 mm f/ 3.5 Auto ,23,23,3.5,3.5,22,22,0.3
Yashinon-DX 21 mm f/ 3.3 ,21,21,3.3,3.3,16,16,0.8
Olympus M.Zuiko Digital 17 mm f/ 2.8 ,17,17,2.8,2.8,22,22,0.2
Mamiya / Sekor SX 300 mm f/ 5.6 Auto ,300,300,5.6,5.6,22,22,4.5
Tokina 500 mm f/ 8 RMC ,500,500,8.0,8.0,8.0,8.0,1.5
Cosina 55 mm f/ 1.2 MC ,55,55,1.2,1.2,16,16,0.6
Tokina 75-150 mm f/ 3.8 RMC ,70, 150,3.8,3.8,22,22,0.63
Soligor 180 mm f/ 3.5 ,180,180,3.5,3.5,22,22,2.3
Soligor AF 19-35 mm f/ 3.5-4.5 ,19, 35,3.5, 4.5,22,22,0.5
Fuji EBC Fujinon 80 mm f/ 5.6 GXM ,80,80,5.6,5.6,45,45,0.39
Sigma DC 17-70 mm f/ 2.8-4.5 Macro ,17, 70,2.8, 4.5,22,22,0.2
Sigma DC 18-50 mm f/ 3.5-5.6 ,18, 50,3.5, 5.6,22,22,0.25
Cosinon Auto MC 40 mm f/ 2.5 ,40,40,2.5,2.5,22,22,0.6
Cosinon 50 mm f/ 1.7 MC Auto ,50,50,1.7,1.7,16,16,0.4
Leica Vario-Elmar-R 35-70 mm f/ 3.5 ,35, 70,3.5,3.5,22,22,1
Leica Vario-Elmar-R 75-200 mm f/ 4.5 ,75, 200,4.5,4.5,22,22,1.2
Bushnell Automatic 28 mm f/ 2.8 ,28,28,2.8,2.8,16,16,0.22
Focal 28 mm f/ 2.8 MC Auto ,28,28,2.8,2.8,16,16,0.29
SMC Takumar 15 mm f/ 3.5 ,15,15,3.5,3.5,22,22,0.3
Revuenon 70-210 mm f/ 4 MC Auto Zoom ,70, 210,4.0,4.0,32,32,1.3
Sigma MF Zoom-Pi 35-200 mm f/ 4-5.6 MС ,35, 200,4.0, 5.6,22,22,
Spiratone Expandar 28 mm f/ 2.8 Auto Wideangle ,28,28,2.8,2.8,22,22,0.3
Leitz Vetzlar Elmarit-R 35 mm f/ 2.8 (I) ,35,35,2.8,2.8,22,22,0.30
Fujinon-SW 19 mm f/ 3.5 EBC ,19,19,3.5,3.5,22,22,0.25
Star-D 135 mm f/ 2.8 ,135,135,2.8,2.8,22,22,
WEP Auto Telon 135 mm f/ 2.8 ,133,133,2.8,2.8,22,22,1.3
Prinzflex 135 mm f/ 3.5 Auto Reflex ,135,135,3.5,3.5,22,22,1.5
Meyer-Optik Görlitz Lydith 30 mm f/ 3.5 ,30,30,3.5,3.5,22,22,0.33
Sirius 28 mm f/ 2.8 MC Automatic ,28,28,2.8,2.8,22,22,0.2
Super-Multi-Coated Macro-Takumar 100 mm f/ 4 ,100,100,4.0,4.0,22,22,0.45
Nikon 1 Nikkor 6.7-13 mm f/ 3.5-5.6 VR ,6, 13,3.5, 5.6,16,16,0.25
Nikon 1 Nikkor 10-100 mm f/ 4-5.6 VR ,10, 100,4.0, 5.6,16,16,0.35
Minolta MD 24-35 mm f/ 3.5 ,24, 35,3.5,3.5,22,22,0.3
Soligor 105 mm f/ 2.8 ,105,105,2.8,2.8,22,22,1.2
Olympus OM Zuiko 35-70 mm f/ 3.6 Auto zoom ,35, 70,3.5,3.5,22,22,0.8
Olympus G.Zuiko 50 mm f/ 1.4 Auto-S ,50,50,1.4,1.4,16,16,0.4
Sony E 20 mm f/ 2.8 ,20,20,2.8,2.8,16,16,0.2
Olympus OM S Zuiko 28-48 mm f/ 4.0 Auto-Zoom ,28, 47,4.0,4.0,22,22,0.65
Sony E 18-200 mm f/ 3.5-6.3 OSS PZ ,18, 200,3.5, 6.3,22,22,0.3
Sony E 18-200 mm f/ 3.5-6.3 OSS LE ,18, 200,3.5, 6.3,22,22,0.5
Isco-Gottingen Tele-Iscaron 180 mm f/ 2.8 ,180,180,2.8,2.8,22,22,1.8
SMC Pentax-FA 28-90 mm f/ 3.5-5.6 ,28, 90,3.5, 5.6,22,22,0.4
Pentax SMC P-FA J 75-300 mm f/ 4.5-5.8 AL ,75, 300,4.5, 5.8,32,32,1.3
SMC Pentax-F 17-28 mm f/ 3.5-4.5 Fish-Eye ,17, 28,3.5, 4.5,22,22,0.45
SMC Pentax-F 24-50 mm f/ 4 ,24, 50,4.0,4.0,22,22,0.4
Cosinon 135 mm f/ 2.8 Auto MC ,135,135,2.8,2.8,22,22,1.5
Soligor S/M 28-70 mm f/ 3.9-4.8 Zoom+Macro MC ,28, 70,3.9, 4.8,22,22,0.15
Soligor C/D 60-300 mm f/ 4-5.6 Zoom+Macro MC ,60, 300,4.0, 5.6,22,22,2
Soligor C/D 28-55 mm f/ 3.3-4.5 Zoom+Macro MC ,28, 55,3.3, 4.5,16,16,
Soligor 500 mm f/ 8 Mirror ,500,500,8.0,8.0,8.0,8.0,2.5
Nikon AF-S Nikkor 18-35 mm f/ 3.5-4.5 G ED ,18, 35,3.5, 4.5,22,22,0.28
Nikon AF-S NIKKOR 800 mm f/ 5.6 E FL ED VR ,800,800,5.6,5.6,32,32,5.8
Carenar EET 35 mm f/ 2.8 ,35,35,2.8,2.8,22,22,0.7
Lumix G Vario 14-42 mm f/ 3.5-5.6 II Asph MegaOIS ,14, 42,3.5, 5.6,22,22,0.2
Sigma DC A 30 mm f/ 1.4 EX HSM ,30,30,1.4,1.4,16,16,0.3
Sigma DN 60 mm f/ 2.8 ,60,60,2.8,2.8,22,22,0.5
Tokina AT-X 70-200 mm f/ 4 PRO FX VCM-S ,70, 200,4.0,4.0,22,22,1
Tokina AT-X 12-28 mm f/ 4 PRO DX ,12, 28,4.0,4.0,22,22,0.25
Sigma DN 19 mm f/ 2.8 ,19,19,2.8,2.8,22,22,0.2
Sigma DN 30 mm f/ 2.8 ,30,30,2.8,2.8,22,22,0.3
Galaxy Telephoto 135 mm f/ 3.5 ,135,135,3.5,3.5,22,22,1.8
Prinzgalaxy 200 mm f/ 4.5 ,200,200,4.5,4.5,22,22,3
Tamron 14–150 mm f/ 3.5–5.8 Di III ,14, 150,3.5, 5.8,22,22,0.5
Olympus M.Zuiko Digital 75-300 mm f/ 4.8-6.7 II ,75, 300,4.8, 6.7,22,22,0.9
Olympus Zuiko Shift 35mm f/ 2.8 ,35,35,2.8,2.8,22,22,0.3
Super-Acall 135 mm f/ 3.5 ,135,135,3.5,3.5,22,22,1.5
Lumix G Vario 45-200 mm f/ 4-5.6 OIS ,45, 200,4.0, 5.6,22,22,1
Sigma DG 15-30 mm f/ 3.5-4.5 EX Aspherical ,15, 30,3.5, 4.5,22,22,0.3
Voigtlander Nokton 42.5 mm f/ 0.95 ,42,42,0.9,0.9,16,16,0.23
Exakta 24 mm f/ 2.8 MC Macro ,24,24,2.8,2.8,22,22,0.3
Exakta Varioplan 28-200 mm f/ 4-5.6 MC ,28, 200,4.0, 5.6,22,22,2
Canon FDn 35-70 mm f/ 4 ,35, 70,4.0,4.0,22,22,0.5
Helios-94 50 mm f/ 1.8 ,50,50,1.8,1.8,16,16,0.9
Olympus Zuiko Shift 24 mm f/ 3.5 ,24,24,3.5,3.5,22,22,0.35
Nikon Nikkor 50 mm f/ 1.4 non-Ai ,50,50,1.4,1.4,16,16,0.45
Weltblick 135 mm f/ 2.8 Auto Tele (Ø55) ,135,135,2.8,2.8,22,22,1.8
Sigma DC 30 mm f/ 1.4 EX ,30,30,1.4,1.4,16,16,0.4
Promura Auto 35 mm f/ 2.8 ,35,35,2.8,2.8,22,22,0.5
Revuenon 300 mm f/ 5.6 Auto ,300,300,5.6,5.6,22,22,6
Revuenon 240 mm f/ 4.5 Auto ,240,240,4.5,4.5,22,22,4
Olympus OM-System Zuiko Auto-W 18 mm f/ 3.5 ,18,18,3.5,3.5,16,16,0.2
Tokina AF 80-200 mm f/ 2.8 AT-X SD ,80, 200,2.8,2.8,32,32,1.8
Nikon AF Nikkor 28-200 mm f/ 3.5-5.6 D ,28, 200,3.5, 5.6,22,22,2
Lumix G Vario 14-45 mm f/ 3.5-5.6 Asph MegaOIS ,14, 45,3.5, 5.6,22,22,0.3
Leica D Vario-Elmar 14-150 mm f/ 3.5-5.6 Asph MegaOIS ,14, 150,3.5, 5.6,22,22,0.5
Olympus Zuiko Auto-S 40 mm f/ 2.0 ,40,40,2.0,2.0,16,16,0.3
Canon FDn 35-105 mm f/ 3.5 ,35, 105,3.5,3.5,22,22,1.5
Steinheil München Culminar 135 mm f/ 4.5 VL ,135,135,4.5,4.5,32,32,1.5
Leica Ernst Leitz Wetzlar Hektor 135 mm f/ 4.5 ,135,135,4.5,4.5,32,32,1.5
IBE Optics 26 mm f/ 1.4 ,25,25,1.4,1.4,22,22,0.3
Photax-Paragon 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.4
Miranda 28-200 mm f/ 3.5-5.6 MC Macro ,28, 200,3.5, 5.6,22,22,2.5
Porst 75-260 mm f/ 4.5 Tele-zoom MC Macro ,75, 260,4.5,4.5,22,22,2
Chinon AF 70-210 mm f/ 4.5 Zoom lens ,70, 210,4.5,4.5,4.5,4.5,
Hoya 80-205 mm f/ 3.8 HMC Zoom & Macro ,80, 205,3.8,3.8,22,22,2
Kiron 35-135 mm f/ 3.5-4.5 MC ,35, 135,3.5, 4.5,22,22,1.5
Olympus Zuiko 35-80 mm f/ 2.8 ED Auto-Zoom ,35, 80,2.8,2.8,22,22,0.6
Samyang 8 mm f/ 3.5 AS IF UMC Fish-eye CS II ,8,8,3.5,3.5,22,22,0.3
Tokina 16-28 mm T/ 3.0 ,16, 28,2.8,2.8,22,22,0.28
Olympus Zuiko 80 mm f/ 4 Auto Macro ,80,80,4.0,4.0,32,32,0.082
Mamiya-Sekor C 80 mm f/ 1.9 ,80,80,1.9,1.9,22,22,0.7
Nikon Nikkor 50 mm f/ 2 AI ,50,50,2.0,2.0,16,16,0.45
Vivitar Series 1 85 mm f/ 1.4 AS IF ,85,85,1.4,1.4,22,22,1
Pentax-DA 18-135 mm f/ 3.5-5.6 ED AL DC WR ,18, 135,3.5, 5.6,22,22,0.4
Olympus Zuiko 80 mm f/ 4 Macro ,80,80,4.0,4.0,22,22,0.078
Nikon Series E 35 mm f/ 2.5 (II) ,35,35,2.5,2.5,22,22,0.3
Soligor 55-135 mm f/ 3.5 Auto-Zoom ,55, 135,3.5,3.5,22,22,1.5
Soligor C/D 75-300 mm f/ 5.6 MC Zoom+Macro ,75, 300,5.6,5.6,22,22,1.3
Canon 135 mm f/ 3.5 II ,135,135,3.5,3.5,22,22,1.5
Canon Serenar 135 mm f/ 3.5 I ,135,135,3.5,3.5,22,22,1.5
Nikon Fisheye Nikkor 16 mm f/ 2.8 Ai-S ,16,16,2.8,2.8,22,22,0.3
ФЭД-35 28 mm f/ 4.5 ,28,28,4.5,4.5,4.5,4.5,1.25
Nikon Fisheye Nikkor 16 mm f/ 3.5 ,16,16,3.5,3.5,22,22,0.3
SMC Pentax SOFT 85 mm f/ 2.2 ,85,85,2.2,2.2,5.6,5.6,0.57
Leica Apo-Summicron-R 180 mm f/ 2 ,180,180,2.0,2.0,16,16,1.5
Canon Serenar 35 mm f/ 3.2 ,35,35,3.2,3.2,22,22,1
Zuiko Auto-Fisheye 16 mm f/ 3.5 ,16,16,3.5,3.5,22,22,0.2
Zuiko Auto-Fisheye 8 mm f/ 2.8 ,8,8,2.8,2.8,22,22,0.2
LOMO OKS1-150-1 150 mm f/ 2.8 ,150,150,2.8,2.8,16,16,1.2
CPC Auto Zoom 28-85 mm CCT f/ 3.5-4.5 MC ,28, 85,3.5, 4.5,22,22,0.45
Pentax P FA 24-90 mm f/ 3.5-4.5 AL SMC ,24, 90,3.5, 4.5,22,22,0.5
SMC Pentax-FA 20-35 mm f/ 4 AL ,20, 35,4.0,4.0,22,22,0.33
SMC Pentax-M 24-35 mm f/ 3.5 ,24, 35,3.5,3.5,22,22,0.5
SMC Pentax-M 75-150 mm f/ 4 ,75, 150,4.0,4.0,32,32,1.2
Rathenower Optische Werke Visionar 119 mm f/ 1.9 ,120,120,1.9,1.9,1.9,1.9,0.2
Meyer Hugo 120 mm f/ 4.5 Trioplan ,120,120,4.5,4.5,4.5,4.5,
Leitz Wetzlar Fisheye-Elmarit-R 16 mm f/ 2.8 ,16,16,2.8,2.8,16,16,0.3
Olympus OM Zuiko Auto-Macro 20 mm f/2 ,20,20,2.0,2.0,16,16,0.018
Leica Summilux-R 50 mm f/ 1.4 ,50,50,1.4,1.4,16,16,0.5
Canon Serenar 85 mm f/ 2.0 ,85,85,2.0,2.0,16,16,1.07
Pentax SMC DA 35 mm f/ 2.8 Macro Limited ,35,35,2.8,2.8,22,22,0.14
Revuenon 55 mm f/ 1.2 Auto (Tomioka) ,55,55,1.2,1.2,16,16,0.5
Chinon 55 mm f/ 1.2 Auto (Tomioka) ,55,55,1.2,1.2,16,16,0.5
Cosinon 55 mm f/ 1.2 Auto (Tomioka) ,55,55,1.2,1.2,16,16,0.5
Leica APO-Telyt-M 135 mm f/ 3.4 ,135,135,3.4,3.4,22,22,1.5
Leica Tele-Elmar-M 135 mm f/ 4 ,135,135,4.0,4.0,22,22,1.5
Leitz Weitzlar Tele-Elmar 135 mm f/ 4 ,135,135,4.0,4.0,22,22,1.5
Leica Macro-Elmar-M 90 mm f/ 4 ,90,90,4.0,4.0,22,22,0.77
Leica Tri-Elmar-M 16-18-21 mm f/ 4 Asph ,16, 21,4.0,4.0,22,22,0.5
Leica Super-Elmar-M 21 mm f/ 3.4 Asph ,21,21,3.4,3.4,11,11,0.7
Leica Elmarit-M 21 mm f/ 2.8 Asph ,21,21,2.8,2.8,16,16,0.7
Leica Summilux-M 24 mm f/ 1.4 Asph ,24,24,1.4,1.4,16,16,0.7
Leica Elmar-M 24 mm f/ 3.8 Asph ,24,24,3.8,3.8,16,16,0.7
Leica Tri-Elmar-M 28-35-50mm f/4 Asph ,28, 50,4.0,4.0,22,22,1
Leica Elmarit-R 19 mm f/ 2.8 (II) ,19,19,2.8,2.8,22,22,0.3
Leica Elmarit-M 28 mm f/ 2.8 Asph ,28,28,2.8,2.8,22,22,0.7
Leica Summicron-M 28 mm f/ 2 Asph ,28,28,2.0,2.0,16,16,0.66
Leica Summicron-M 35 mm f/ 2 Asph ,35,35,2.0,2.0,16,16,0.7
Leica Elmarit-R 19 mm f/ 2.8 (I) ,19,19,2.8,2.8,16,16,0.3
Leica Summarit-M 35 mm f/ 2.5 ,35,35,2.5,2.5,16,16,0.8
Leica Elmar-M 50 mm f/ 2.8 ,50,50,2.8,2.8,16,16,0.7
Leica Summarit-M 50 mm f/ 2.5 ,50,50,2.5,2.5,16,16,0.8
Leica Summarit-M 75 mm f/ 2.5 ,75,75,2.5,2.5,16,16,0.9
Leica Summilux-M 75 mm f/ 1.4 ,75,75,1.4,1.4,16,16,0.75
Leica Elmar-C 90 mm f/ 4 ,90,90,4.0,4.0,22,22,
Leica APO-Summicron-M 90 mm f/ 2 Asph ,90,90,2.0,2.0,16,16,1
Voigtlander Color Skopar 21 mm f/ 4 (II) ,21,21,4.0,4.0,16,16,0.5
Voigtlander Color Skopar 35 mm f/ 2.5 (II) ,35,35,2.5,2.5,22,22,0.7
Voigtlander Nokton 35 mm f/ 1.4 ,35,35,1.4,1.4,16,16,0.7
Voigtlander Nokton 50 mm f/ 1.1 ,50,50,1.1,1.1,16,16,1.1
Konica M-Hexanon 21-35 mm f/ 3.4-4.0 ,21, 35,3.4, 4.0,16,16,0.8
Konica M-Hexanon 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.7
Konica M-Hexanon 35 mm f/ 2 ,35,35,2.0,2.0,16,16,
Konica M-Hexanon 50 mm f/ 2 ,50,50,2.0,2.0,16,16,0.7
Konica M-Hexanon 50 mm f/ 1.2 ,50,50,1.2,1.2,16,16,
Konica M-Hexanon 90 mm f/ 2.8 ,90,90,2.8,2.8,22,22,1
Minolta M-Rokkor 28mm f/2.8 (CLE) ,28,28,2.8,2.8,22,22,0.8
Minolta M-Rokkor 90 mm f/ 4 (CLE) ,90,90,4.0,4.0,22,22,1.05
Fujinon XF 14 mm f/ 2.8 R ,14,14,2.8,2.8,22,22,0.18
Fujinon XF 18 mm f/ 2 R ,18,18,2.0,2.0,16,16,0.18
Fujinon XF 18-55 mm f/ 2.8-4 R LM OIS ,18, 55,2.8, 4.0,22,22,0.3
Fujinon XF 35 mm F/ 1.4 R ,35,35,1.4,1.4,16,16,0.28
Fujinon XF 60 mm f/ 2.4 R Macro ,60,60,2.4,2.4,22,22,0.26
Canon FD 55 mm f/ 1.2 S.S.C. ,55,55,1.2,1.2,16,16,0.6
Mamiya/Sekor Zoom SX 90-230 mm f/ 4.5 Auto ,90, 230,4.5,4.5,22,22,2
Mamiya-Sekor Zoom CS 45-90 mm f/ 3.5 Auto ,45, 90,3.5,3.5,16,16,1.4
Mamiya/Sekor 400 mm f/ 6.3 ,400,400,6.3,6.3,32,32,9
Mamiya-Sekor Zoom CS 80-200 mm f/ 3.8 Auto ,80, 200,3.8,3.8,16,16,1.3
SMC Pentax-M 35-70 mm f/ 2.8-3.5 ,35, 70,2.8, 3.5,22,22,1
Leica PC-Super-Angulon-R 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.3
Leica Super-Elmarit-R 15 mm f/ 2.8 Asph ,15,15,2.8,2.8,22,22,0.18
Leica Super-Elmar-R 15 mm f/ 3.5 ,15,15,3.5,3.5,22,22,0.16
Leica Apo-Summicron-M 75 mm f/ 2 Asph ,75,75,2.0,2.0,16,16,0.7
Leica Summarit-M 90 mm f/ 2.5 ,90,90,2.5,2.5,16,16,1
Leica Elmarit-M 24 mm f/ 2.8 Asph ,24,24,2.8,2.8,16,16,0.7
Carl Zeiss Planar T* 50 mm f/ 1.4 ZA SSM ,50,50,1.4,1.4,22,22,0.45
Sony DT 18-55 mm f/ 3.5-5.6 SAM II ,18, 55,3.5, 5.6,22,22,0.25
Sony 70-400 mm f/ 4-5.6 G SSM II ,70, 400,4.0, 5.6,22,22,1.5
Belomo 17 mm f/ 2.8 МС ,17,17,2.8,2.8,20,20,0.3
Leica Summicron-R 35 mm f/ 2 (I) ,35,35,2.0,2.0,16,16,0.3
Leica Summicron-R 35 mm f/ 2 (II) ,35,35,2.0,2.0,16,16,0.3
Takumar Fish-eye 18 mm f/ 11 ,18,18,11,11,32,32,
Isco-Gottingen Edixa Westromat 50 mm f/ 1.9 ,50,50,1.9,1.9,22,22,0.5
Isco-Gottingen Westagon 50 mm f/ 1.9 ,50,50,1.9,1.9,1.9,1.9,0.5
Porst Weitwinkel MC 35 mm f/ 2.8 auto F ,35,35,2.8,2.8,22,22,0.5
Porst Tele 135 mm f/ 3.5 ,135,135,3.5,3.5,22,22,1.5
Porst Super Tele 300 mm f/ 5.6 MC Auto ,300,300,5.6,5.6,22,22,
Schneider-Kreuznach Edixa-Curtagon 28 mm f/ 4 ,28,28,4.0,4.0,22,22,0.25
Leica Vario-Elmarit-R 28-90 mm f/ 2.8-4.5 Asph ,28, 90,2.8, 4.5,22,22,0.6
Leica Vario-Elmar-R 35-70 mm f /4 ,35, 70,4.0,4.0,16,16,0.5
Carenar 85-210 mm f/ 4.5 Auto Zoom ,85, 210,4.5,4.5,22,22,
Auto-Takumar 35 mm f/ 2.3 ,35,35,2.3,2.3,22,22,0.45
Takumar 58 mm f/ 2 ,58,58,2.0,2.0,22,22,0.5
Auto-Takumar 55 mm f/ 1.9 ,55,55,1.9,1.9,22,22,0.55
Takumar 58 mm f/ 2.4 ,58,58,2.4,2.4,22,22,0.6
Tominon 21 mm f/ 3.5 Auto ,21,21,3.5,3.5,16,16,
Tominon 135 mm f/ 2.8 Auto ,135,135,2.8,2.8,22,22,
Vivitar 50 mm f/ 1.8 Auto ,50,50,1.8,1.8,16,16,0.45
Vivitar 50 mm f/ 1.7 Auto VMC ,50,50,1.7,1.7,16,16,0.5
Leica Vario-Apo-Elmarit-R 70-180 mm f/ 2.8 ,70, 180,2.8,2.8,22,22,1.7
Leitz Wetzlar Vario-Elmar-R 80-200 mm f/ 4.5 ,80, 200,4.5,4.5,22,22,1.1
Leica Vario-Elmar-R 80-200 mm f/ 4 ,80, 200,4.0,4.0,22,22,1.1
Leica Elmarit-S 30 mm f/ 2.8 Asph ,30,30,2.8,2.8,22,22,0.5
Leica Vario-Elmar-S 30-90 mm f/ 3.5-5.6 Asph ,30, 90,3.5, 5.6,32,32,0.65
Leica Summarit-S 35 mm f/ 2.5 Asph ,35,35,2.5,2.5,22,22,0.55
Leica Super-Elmar-S 24 mm f/ 3.5 Asph ,24,24,3.5,3.5,22,22,0.4
Leica Summarit-S 70 mm f/ 2.5 Asph ,70,70,2.5,2.5,22,22,0.5
Leica APO-Macro-Summarit-S 120 mm f/ 2.5 ,120,120,2.5,2.5,22,22,0.57
Leica TS-APO-Elmar-S 120 mm f/ 5.6 Asph ,120,120,5.6,5.6,32,32,0.95
Leica APO-Elmar-S 180 mm f/ 3.5 ,180,180,3.5,3.5,22,22,1.1
Leica Summarit 50 mm f/ 1.5 ,50,50,1.5,1.5,16,16,1.06
Leica Summilux-M 35 mm f/ 1.4 Asph (FLE) ,35,35,1.4,1.4,16,16,0.7
Leica Summilux-M 50 mm f/ 1.4 (III) ,50,50,1.4,1.4,16,16,0.7
Leica Elmarit-M 28 mm f/ 2.8 (IV) ,28,28,2.8,2.8,22,22,0.7
Leica Summilux-M 35 mm f/ 1.4 Aspherical ,35,35,1.4,1.4,16,16,0.7
Leica Summicron-M 90 mm f/ 2 (III) ,90,90,2.0,2.0,22,22,1
Lentar 135 mm f/ 2.8 ,135,135,2.8,2.8,22,22,
Takumar 35 mm f/ 4 ,35,35,4.0,4.0,22,22,0.45
Nikon series E 135 mm f/ 2.8 ,135,135,2.8,2.8,32,32,1.5
Leica Elmarit-M 21 mm f/ 2.8 ,21,21,2.8,2.8,16,16,0.7
Leica Summicron-M 35 mm f/ 2 (IV) ,35,35,2.0,2.0,16,16,0.7
Leica Elmarit-M 28 mm f/ 2.8 (III) ,28,28,2.8,2.8,22,22,0.7
Leica Noctilux-M 50 mm f/ 1 ,50,50,1.0,1.0,16,16,1
Leica Tele-Elmarit-M 90 mm f/ 2.8 ,90,90,2.8,2.8,16,16,1
Leica Elmarit 28 mm f/ 2.8 (II) ,28,28,2.8,2.8,22,22,0.7
Carl Zeiss Hologon 15 mm f/ 8 ,15,15,8.0,8.0,8.0,8.0,0.2
Auto-Takumar 55mm f/2.2 ,55,55,2.2,2.2,22,22,0.55
Leitz Wetzlar Summicron 35 mm f/ 2 (III) ,35,35,2.0,2.0,16,16,0.7
Leitz Wetzlar Summicron 35 mm f/ 2 (II) ,35,35,2.0,2.0,16,16,0.7
Leica Elmarit-M 135 mm f/ 2.8 (III) ,135,135,2.8,2.8,32,32,1.5
Leica Summicron 50 mm f/ 2 ,50,50,2.0,2.0,16,16,0.7
Leitz Summilux 35 mm f/ 1.4 (II) ,35,35,1.4,1.4,16,16,0.65
Leica Noctilux 50 mm f/ 1.2 ,50,50,1.2,1.2,16,16,1
